Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1831524,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1833352,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1835170,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1836710,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1846748,00000312,false,Rx,0,8,00,10,8F,0D,00,FF,00,0E,
1846993,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
1847906,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
1848152,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1849742,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1851561,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1853379,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1855207,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1866707,00000312,false,Rx,0,8,00,10,8F,0E,00,FF,00,0F,
1866952,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1867187,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
1867869,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1868105,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1869696,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1871526,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1873344,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1875162,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1886713,00000312,false,Rx,0,8,00,10,8F,00,00,FF,00,01,
1886967,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1888784,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1890607,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1892427,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1894256,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1896721,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1906706,00000312,false,Rx,0,8,00,10,8F,01,00,FF,00,02,
1906959,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1907862,000003F3,false,Rx,0,8,5C,66,04,86,FF,7F,00,80,
1908108,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1909697,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1911517,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1913346,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1915166,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1926677,00000312,false,Rx,0,8,00,10,8F,02,00,FF,00,03,
1926920,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1927156,000003F3,false,Rx,0,8,5C,66,05,87,FF,7F,00,80,
1927826,000003F3,false,Rx,0,8,5C,66,06,88,FF,7F,00,80,
1928064,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1929655,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1931485,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1933313,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1935132,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1946753,00000312,false,Rx,0,8,00,10,8F,03,00,FF,00,04,
1947006,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
1947909,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
1948157,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1949748,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1951566,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1953384,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1955203,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1956711,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1966709,00000312,false,Rx,0,8,00,10,8F,04,00,FF,00,05,
1966963,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
1967876,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
