Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3830182,000000E0,false,Rx,0,8,00,00,00,0C,10,00,00,09,
3834965,0000002C,false,Rx,0,8,1E,00,2F,40,00,67,01,00,
3840175,000000E0,false,Rx,0,8,00,00,00,0C,11,00,00,14,
3844967,0000002C,false,Rx,0,8,1E,00,2F,40,10,FA,01,00,
3850168,000000E0,false,Rx,0,8,00,00,00,0C,12,00,00,33,
3854960,0000002C,false,Rx,0,8,1E,00,2F,40,20,40,01,00,
3860180,000000E0,false,Rx,0,8,00,00,00,0C,13,00,00,2E,
3864962,0000002C,false,Rx,0,8,1E,00,2F,40,30,DD,01,00,
3870173,000000E0,false,Rx,0,8,00,00,00,0C,14,00,00,7D,
3874957,0000002C,false,Rx,0,8,1E,00,2F,40,40,29,01,00,
3880168,000000E0,false,Rx,0,8,00,00,00,0C,15,00,00,60,
